gene,out_degree,in_degree,pagerank,hub,two_hop_reach,reach_ratio
GPATCH11,4.0,13.0,6.20652577133571e-05,4.901103296009671e-06,5,1.0
GPATCH2,0.0,7.0,6.53611404810413e-05,-0.0,0,0.0
GPATCH2L,0.0,45.0,8.26437194286364e-05,-0.0,0,0.0
GPATCH3,0.0,7.0,5.465499017515971e-05,-0.0,0,0.0
GPATCH4,1.0,75.0,9.914110564964682e-05,9.757708396867434e-07,0,0.0
GPATCH8,135.0,8.0,4.804365894912472e-05,0.0002726704945680469,2884,21.205882352941178
GPBP1,5.0,78.0,8.78685900547833e-05,8.643726434892688e-06,29,4.833333333333333
GPBP1L1,2.0,28.0,0.00016706755481363982,2.2410976295252504e-06,8,2.6666666666666665
GPC1,1.0,17.0,5.06522274934524e-05,1.636183015639943e-06,0,0.0
GPC2,2.0,7.0,7.288962113123068e-05,1.851292158631651e-06,3,1.0
GPCPD1,1.0,118.0,0.0001490350625430172,1.378375095456254e-06,56,28.0
GPD1L,25.0,16.0,4.93868862529462e-05,8.244501470566923e-05,2969,114.1923076923077
GPD2,6.0,54.0,7.330579288534113e-05,9.319307078645342e-06,15,2.142857142857143
GPHN,0.0,28.0,9.128613825320928e-05,-0.0,0,0.0
GPI,1147.0,75.0,0.00020734839269695936,0.003262008066002842,8451,7.361498257839721
GPN1,0.0,24.0,7.003592704006359e-05,-0.0,0,0.0
GPR107,7.0,35.0,5.785372311271947e-05,8.487541677716655e-06,26,3.25
GPR108,4.0,50.0,0.00023687461216707084,9.209567109572276e-06,4,0.8
GPR132,1.0,72.0,0.0002201509900810838,1.7901865594428384e-06,0,0.0
GPR135,0.0,6.0,9.687515900196671e-05,-0.0,0,0.0
GPR137,54.0,40.0,0.00021563849837424317,6.875143007668505e-05,999,18.163636363636364
GPR137B,0.0,23.0,5.487898971988889e-05,-0.0,0,0.0
GPR146,13.0,8.0,4.808141177891888e-05,3.4853393544589725e-05,364,26.0
GPR15,6.0,99.0,0.000229282667785923,1.2592640010185601e-05,92,13.142857142857142
GPR150,0.0,0.0,4.6695034035877875e-05,-0.0,0,0.0
GPR155,1.0,43.0,5.588232423517259e-05,5.188656770693091e-07,943,471.5
GPR157,0.0,35.0,6.287637341758422e-05,-0.0,0,0.0
GPR160,0.0,67.0,8.20240611765142e-05,-0.0,0,0.0
GPR171,0.0,123.0,0.0001373543792048302,-0.0,0,0.0
GPR18,0.0,53.0,0.00018353292855382278,-0.0,0,0.0
GPR180,1.0,39.0,7.388295025649884e-05,6.642476663646275e-07,1,0.5
GPR183,4.0,63.0,0.0002114726967582699,8.63423224742117e-06,5,1.0
GPR19,0.0,24.0,5.048979885414764e-05,-0.0,0,0.0
GPR27,11.0,17.0,9.29212086579003e-05,2.1729142005558383e-05,23,1.9166666666666667
GPR34,0.0,5.0,4.700452012311033e-05,-0.0,0,0.0
GPR35,1.0,57.0,0.0002885302485836674,5.028287623141579e-07,45,22.5
GPR55,1.0,12.0,5.092192391170381e-05,1.7322634922810776e-06,0,0.0
GPR63,25.0,8.0,4.722221448790467e-05,5.987084730017731e-05,125,4.8076923076923075
GPR65,0.0,83.0,0.00016393889902224416,-0.0,0,0.0
GPR68,0.0,56.0,7.113349649366421e-05,-0.0,0,0.0
GPR89B,0.0,11.0,4.7368202776852924e-05,-0.0,0,0.0
GPRASP1,2.0,5.0,4.710176103661949e-05,4.201073172547281e-06,1,0.3333333333333333
GPRASP2,6.0,4.0,8.752550733485864e-05,9.118479344206868e-06,103,14.714285714285714
GPRIN3,1.0,75.0,9.556310761795489e-05,1.8608926264012981e-06,1,0.5
GPS1,0.0,15.0,4.9482406805854544e-05,-0.0,0,0.0
GPS2,32.0,30.0,8.591437016294826e-05,0.0001045108307471805,2424,73.45454545454545
GPSM1,2.0,19.0,5.079581045555681e-05,7.2561916315189024e-06,1,0.3333333333333333
GPSM2,6.0,46.0,8.418719722669285e-05,1.31067131460991e-05,441,63.0
GPSM3,8.0,99.0,0.00019119406827861838,1.7862251460517623e-05,1430,158.88888888888889
GPT2,4.0,108.0,9.79368502290076e-05,6.939044903073193e-06,1,0.2
GPX4,0.0,102.0,0.00015649927675109916,-0.0,0,0.0
GPX7,0.0,26.0,5.3563719776656404e-05,-0.0,0,0.0
GRAMD1A,10.0,110.0,0.0003081694582816125,2.8201385113063543e-05,269,24.454545454545453
GRAMD1B,0.0,83.0,0.00027965288372540603,-0.0,0,0.0
GRAMD2B,0.0,36.0,0.00013953108035995822,-0.0,0,0.0
GRAMD4,4.0,37.0,6.111443450613523e-05,9.62477923843699e-06,2,0.4
GRAP,2.0,8.0,4.7344236301094814e-05,6.851617637352488e-06,2,0.6666666666666666
GRAP2,4.0,68.0,8.464347491939545e-05,1.2297575845998526e-05,23,4.6
GRB10,3.0,45.0,7.16672932381194e-05,5.701882553312969e-06,156,39.0
GRB2,2.0,53.0,8.316598969224461e-05,2.1888714799115056e-06,2,0.6666666666666666
GRHL1,2.0,0.0,4.6695034035877875e-05,3.095767680892738e-06,4,1.3333333333333333
GRHPR,1.0,36.0,7.807580625548833e-05,6.010430961023615e-07,0,0.0
GRINA,1.0,70.0,0.00010577262452432368,1.3124764526003605e-06,4,2.0
GRIPAP1,0.0,42.0,0.00021905237252648952,-0.0,0,0.0
GRK2,2.0,105.0,7.988226115865832e-05,5.130465545417184e-06,23,7.666666666666667
GRK3,5.0,84.0,0.00015223589570253037,1.859155650007192e-05,836,139.33333333333334
GRK4,1.0,12.0,4.987726408141227e-05,2.2280183675482102e-07,0,0.0
GRK5,0.0,64.0,0.00011184728037730464,-0.0,0,0.0
GRK6,26.0,24.0,0.00010580050229168844,8.70433369331333e-05,585,21.666666666666668
GRN,0.0,107.0,0.0003052600817533147,-0.0,0,0.0
GRPEL2,11.0,31.0,5.161106747987594e-05,3.577784026372482e-05,388,32.333333333333336
GRSF1,1120.0,43.0,6.701506174118911e-05,0.0029757003909667724,8698,7.75914362176628
GSAP,1.0,39.0,5.3850326044931526e-05,4.540381905064968e-06,18,9.0
GSDMA,1.0,7.0,4.796499859083698e-05,2.727941199449007e-06,0,0.0
GSDMB,2.0,129.0,9.450273709058713e-05,2.578484549525792e-06,1,0.3333333333333333
GSDMD,1.0,58.0,0.00018670460611272944,8.688002099107306e-07,84,42.0
GSDME,0.0,39.0,5.352511770722274e-05,-0.0,0,0.0
GSK3A,2.0,25.0,0.00011909108745937453,2.6859199929553647e-06,3,1.0
GSK3B,0.0,29.0,5.0816892130120086e-05,-0.0,0,0.0
GSKIP,0.0,21.0,8.913454436058617e-05,-0.0,0,0.0
GSN,1.0,59.0,0.00013510654889809908,5.10899905661005e-07,3,1.5
GSPT2,1.0,18.0,0.00014156525121686224,2.066878186603e-07,2,1.0
GSR,2.0,77.0,0.0001226147782488318,3.0548939160909456e-06,1,0.3333333333333333
GSS,219.0,43.0,0.0001473294522242936,0.000893930948429464,5984,27.2
GSTA4,0.0,54.0,5.927590019121825e-05,-0.0,0,0.0
GSTCD,65.0,26.0,5.21222730115198e-05,0.00013940496376994269,1550,23.484848484848484
GSTK1,0.0,102.0,0.0001820807906559885,-0.0,0,0.0
GSTM1,0.0,1.0,4.695850450228695e-05,-0.0,0,0.0
GSTM3,0.0,34.0,9.260040735497695e-05,-0.0,0,0.0
GSTO1,5.0,77.0,0.0002896986105758204,1.0611644332319342e-05,22,3.6666666666666665
GSTO2,23.0,6.0,6.029627872542667e-05,5.195559168890269e-05,262,10.916666666666666
GSTP1,7.0,39.0,0.0006526600621837051,1.0934661688268905e-05,357,44.625
GSTZ1,0.0,30.0,7.819289412049865e-05,-0.0,0,0.0
GTDC1,1.0,26.0,7.66772669530759e-05,1.6616022106256826e-06,2,1.0
GTF2A1,18.0,39.0,7.080063245088418e-05,4.882552871000302e-05,1441,75.84210526315789
GTF2A2,12.0,127.0,0.00016540148291713133,3.318933106806737e-05,740,56.92307692307692
GTF2H1,2.0,27.0,5.424688314056874e-05,4.4449475203261145e-06,3,1.0
GTF2H3,0.0,107.0,7.12898262299433e-05,-0.0,0,0.0
GTF2H5,19.0,53.0,8.45688375541464e-05,3.798348302429223e-05,1264,63.2
GTF2I,7.0,39.0,6.44885810546435e-05,1.62545195372233e-05,5,0.625
GTF2IRD1,11.0,23.0,6.324034474038901e-05,4.517432903571417e-05,925,77.08333333333333
GTF3A,0.0,99.0,8.391583304491709e-05,-0.0,0,0.0
GTF3C2,0.0,35.0,5.394698737908966e-05,-0.0,0,0.0
GTF3C3,0.0,42.0,0.00011431194979252037,-0.0,0,0.0
GTF3C4,15.0,25.0,5.769025248878073e-05,6.250296619897305e-05,630,39.375
GTF3C5,89.0,14.0,9.410158490067428e-05,0.00029378433338458356,4386,48.733333333333334
GTF3C6,0.0,101.0,9.164486481184282e-05,-0.0,0,0.0
GTPBP1,0.0,62.0,9.186706081471482e-05,-0.0,0,0.0
GTPBP10,564.0,17.0,6.963873304406657e-05,0.0018056773581308907,8318,14.72212389380531
GTPBP2,1.0,35.0,6.74928622101964e-05,4.298797690118793e-07,2,1.0
GTPBP3,9.0,13.0,0.00019004591933548468,2.8221002002805494e-05,40,4.0
GTPBP6,0.0,40.0,7.035577623388801e-05,-0.0,0,0.0
GTPBP8,0.0,9.0,4.734830371621374e-05,-0.0,0,0.0
GTSE1,13.0,18.0,6.199599051589578e-05,4.845477256304156e-05,1145,81.78571428571429
GTSF1,1.0,6.0,0.00013704741538363472,1.5017320737840477e-06,0,0.0
GUCA1B,1.0,5.0,7.224522335776064e-05,1.5792850852681938e-06,23,11.5
GUCY1B1,0.0,8.0,5.022132625590349e-05,-0.0,0,0.0
GUF1,1.0,56.0,6.71958538388615e-05,9.769613064418685e-07,0,0.0
GUSB,0.0,46.0,7.159625490551995e-05,-0.0,0,0.0
GVQW3,0.0,12.0,4.940192787636606e-05,-0.0,0,0.0
GXYLT1,0.0,13.0,4.789019816371923e-05,-0.0,0,0.0
GYG1,0.0,23.0,6.0538596905753844e-05,-0.0,0,0.0
GYPC,40.0,60.0,8.904645744194542e-05,8.273041511913327e-05,339,8.268292682926829
GYPE,0.0,0.0,4.6695034035877875e-05,-0.0,0,0.0
GZF1,0.0,8.0,6.910918196321092e-05,-0.0,0,0.0
GZMA,0.0,142.0,0.00023753667157725794,-0.0,0,0.0
GZMB,4.0,113.0,0.00020422030144195803,7.034986632767596e-06,1,0.2
GZMH,1.0,124.0,0.0019653410324295077,4.76958597892093e-07,1,0.5
GZMK,15.0,82.0,0.0003973358803931176,3.8812498109661645e-05,171,10.6875
GZMM,2.0,34.0,9.63095105802918e-05,5.075930337088352e-06,8,2.6666666666666665
H1-0,1.0,133.0,0.0011489251155304113,2.119505688462084e-06,1,0.5
H1-1,0.0,27.0,6.488421004637908e-05,-0.0,0,0.0
H1-10,0.0,219.0,0.0005114079247930224,-0.0,0,0.0
H1-3,1.0,56.0,0.00013326951428202657,2.433016277967184e-06,1,0.5
H1-4,17.0,42.0,6.702132725579902e-05,3.583987065609927e-05,85,4.722222222222222
H1-5,13.0,83.0,0.0002533305930455762,2.8582774911165436e-05,150,10.714285714285714
H2AC11,5.0,46.0,0.0017984770097516937,1.3021562886394253e-05,8,1.3333333333333333
H2AC15,0.0,0.0,4.6695034035877875e-05,-0.0,0,0.0
H2AC25,0.0,90.0,0.0005475633265462924,-0.0,0,0.0
H2AC6,1.0,11.0,0.00013130414869990615,6.448276497721339e-07,0,0.0
H2AC8,1.0,14.0,0.0006292206664315769,1.4614808869951377e-06,0,0.0
H2AJ,23.0,108.0,0.00021839227005683148,3.46980762487393e-05,106,4.416666666666667
H2AX,9.0,87.0,0.00011728719822617646,3.373009894221808e-05,2857,285.7
H2AZ1,242.0,101.0,0.00011807749482855163,0.0005871224451494219,4397,18.094650205761315
H2BC15,0.0,0.0,4.6695034035877875e-05,-0.0,0,0.0
H2BC21,0.0,84.0,0.00018492793836642798,-0.0,0,0.0
H2BC26,1.0,18.0,0.000264238432501442,2.997291920653275e-06,0,0.0
H2BC3,0.0,7.0,4.878465316963544e-05,-0.0,0,0.0
H2BC8,0.0,35.0,0.0009631707040069549,-0.0,0,0.0
H2BC9,0.0,105.0,0.00026262096775749266,-0.0,0,0.0
H3-3A,1.0,117.0,9.722342587466796e-05,1.9124491146137755e-06,0,0.0
H3-3B,0.0,7.0,5.08408989250819e-05,-0.0,0,0.0
H3-5,8.0,2.0,4.70113225203992e-05,1.6396427041822192e-05,11,1.2222222222222223
H3C10,0.0,32.0,0.0003145952883379335,-0.0,0,0.0
H3C6,0.0,46.0,0.001816402493381326,-0.0,0,0.0
H3C8,0.0,34.0,0.00022967397719762884,-0.0,0,0.0
H4C11,1.0,9.0,4.963290934169179e-05,1.6846213711332593e-06,1,0.5
H4C16,2.0,18.0,0.00010659119721777974,5.431195672195853e-06,26,8.666666666666666
H4C2,2.0,8.0,0.0002303727977731476,3.0629267313990787e-06,5,1.6666666666666667
H4C3,0.0,80.0,0.0002874453953081899,-0.0,0,0.0
H4C5,0.0,0.0,4.6695034035877875e-05,-0.0,0,0.0
H4C9,2.0,9.0,5.0957779225247234e-05,3.1786931172794972e-06,32,10.666666666666666
H6PD,0.0,48.0,0.00012901081404353593,-0.0,0,0.0
HABP4,3.0,46.0,6.663187659335324e-05,4.753276933144517e-06,47,11.75
HACD1,2.0,1.0,4.6727766268310267e-05,1.3968774337112378e-06,2,0.6666666666666666
HACD2,889.0,38.0,6.205822965479242e-05,0.0022800102432887675,8636,9.703370786516855
HACD3,0.0,70.0,0.00017952697195653696,-0.0,0,0.0
HACD4,2.0,86.0,6.652025102278961e-05,7.30348597623627e-06,2,0.6666666666666666
HACE1,0.0,21.0,7.98657683146522e-05,-0.0,0,0.0
HACL1,1.0,5.0,0.00024783333496542436,1.0954309915400064e-06,1,0.5
HADH,6.0,51.0,0.00014742904527788152,1.1036048633360947e-05,40,5.714285714285714
HADHA,1.0,10.0,8.29830726308291e-05,1.3837170953649732e-06,4,2.0
HADHB,4.0,32.0,0.0001309015929094173,3.0176858836692493e-06,3,0.6
HAGH,0.0,32.0,7.017830740613273e-05,-0.0,0,0.0
HAGHL,2.0,38.0,6.699491683409645e-05,2.529350265094975e-06,1,0.3333333333333333
HAPLN3,1.0,130.0,0.0003418996945459911,2.7990430338543373e-06,0,0.0
HAPSTR1,662.0,69.0,5.726326205500188e-05,0.0019869065055712265,8008,12.07843137254902
HARBI1,4.0,8.0,5.221450736021825e-05,6.7254572568458354e-06,11,2.2
HAS3,2.0,0.0,4.6695034035877875e-05,3.348947158624047e-06,4,1.3333333333333333
HASPIN,2.0,20.0,5.064484766371956e-05,5.919968489486725e-06,2,0.6666666666666666
HAT1,1.0,43.0,5.783181457997349e-05,7.923519824195455e-08,0,0.0
HAUS2,25.0,30.0,7.604792757053363e-05,6.257395626839957e-05,118,4.538461538461538
HAUS8,0.0,11.0,4.836136342143817e-05,-0.0,0,0.0
HAVCR2,0.0,139.0,0.00014766807559665293,-0.0,0,0.0
HAX1,136.0,90.0,6.717942505268107e-05,0.00041606913069234603,2488,18.16058394160584
HBEGF,1.0,95.0,0.0001340732567347079,6.561311568321324e-08,1,0.5
HBP1,3.0,170.0,0.00015837594597908474,1.2406698544331531e-06,4,1.0
HBS1L,0.0,76.0,0.0001410569820127161,-0.0,0,0.0
HCCS,803.0,24.0,5.0171151051325e-05,0.002577583413038131,8120,10.099502487562189
HCFC1,45.0,39.0,9.97124099730868e-05,0.0001008750903332166,1592,34.608695652173914
HCFC1R1,3.0,62.0,6.47667161778803e-05,4.617030145665949e-06,236,59.0
HCFC2,8.0,22.0,5.022609763010562e-05,2.04155094425264e-05,17,1.8888888888888888
HCLS1,1.0,71.0,0.00022654256176294013,1.79060046583463e-06,3,1.5
HCN2,14.0,20.0,5.113320893388726e-05,2.944718569297006e-05,867,57.8
HCN3,5.0,8.0,5.546202648816385e-05,1.4232815908025931e-05,13,2.1666666666666665
HCST,0.0,77.0,9.885766883690903e-05,-0.0,0,0.0
HDAC1,35.0,86.0,0.0002669670185910681,7.780376395717533e-05,258,7.166666666666667
HDAC11,0.0,9.0,4.6956932074277754e-05,-0.0,0,0.0
HDAC2,14.0,36.0,6.644914111340674e-05,3.39715164378546e-05,130,8.666666666666666
HDAC3,53.0,35.0,5.4126992151115106e-05,0.00013946487787367214,2279,42.2037037037037
HDAC4,0.0,67.0,7.603324567537491e-05,-0.0,0,0.0
HDAC5,2.0,56.0,6.0855245657867975e-05,1.4732411965852552e-06,11,3.6666666666666665
HDAC6,0.0,46.0,7.742628874235049e-05,-0.0,0,0.0
HDAC7,61.0,124.0,0.00017443531195994333,0.0002110777946849164,712,11.483870967741936
HDAC8,0.0,24.0,9.441259118918278e-05,-0.0,0,0.0
HDAC9,0.0,4.0,4.6946807159976655e-05,-0.0,0,0.0
HDDC2,0.0,71.0,0.00012129442662228314,-0.0,0,0.0
HDDC3,1.0,60.0,0.00011999231280738871,1.975784288922948e-06,1,0.5
HDGF,1.0,64.0,0.00012511177651654376,1.6695158739225546e-06,1,0.5
HDGFL2,6.0,29.0,0.00014702794143713277,1.538429960167678e-05,1278,182.57142857142858
HDGFL3,20.0,33.0,7.595689064981547e-05,4.574178955561083e-05,548,26.095238095238095
HDHD2,0.0,28.0,0.00012763445952231395,-0.0,0,0.0
HDHD3,26.0,7.0,4.729672379320013e-05,7.490549222190751e-05,457,16.925925925925927
HDHD5,0.0,28.0,7.769220722543814e-05,-0.0,0,0.0
HDLBP,0.0,56.0,0.0005848320787093216,-0.0,0,0.0
HDX,1.0,2.0,4.676161129277832e-05,1.0542722959615806e-06,0,0.0
HEATR3,20.0,55.0,6.073976104340416e-05,5.1042944304164143e-05,971,46.23809523809524
HEATR5A,1.0,3.0,4.681519435942306e-05,1.3680813481550417e-06,2,1.0
HEATR5B,5.0,21.0,6.403944771220227e-05,1.0535709053058323e-05,5,0.8333333333333334
HEATR6,4.0,4.0,4.787166003592612e-05,5.600388110486572e-06,4,0.8
HEBP1,0.0,20.0,0.00011297473709924341,-0.0,0,0.0
HEBP2,0.0,27.0,5.609408565259248e-05,-0.0,0,0.0
HECA,0.0,67.0,7.395434799753436e-05,-0.0,0,0.0
HECTD1,18.0,26.0,7.117010673893889e-05,5.3634808262849955e-05,301,15.842105263157896
HECTD3,19.0,35.0,5.028815545413896e-05,9.204134579112736e-05,124,6.2
HECTD4,0.0,28.0,5.064082137123795e-05,-0.0,0,0.0
HEG1,1.0,38.0,5.649776153974451e-05,1.6893352176806393e-06,3,1.5
HELB,0.0,66.0,8.707485681602942e-05,-0.0,0,0.0
HELLS,10.0,78.0,0.00010748544309505199,1.9609677969089473e-05,24,2.1818181818181817
HELQ,0.0,11.0,4.728308352780636e-05,-0.0,0,0.0
HELZ,2.0,61.0,8.21934550829933e-05,7.694024138507829e-06,3,1.0
HELZ2,0.0,51.0,7.325114424944334e-05,-0.0,0,0.0
HEMGN,0.0,4.0,9.637992586240509e-05,-0.0,0,0.0
HEMK1,2.0,74.0,0.00012781350272664176,2.7366531060690128e-06,5,1.6666666666666667
HENMT1,2.0,21.0,0.00012323949549276385,2.906598281476142e-06,21,7.0
HERC1,0.0,10.0,4.7583337228348465e-05,-0.0,0,0.0
HERC2,24.0,14.0,6.228307665882545e-05,5.7422254064676524e-05,471,18.84
HERC3,2.0,87.0,0.00015397762454866554,5.750137392490506e-06,3,1.0
HERC4,4.0,57.0,7.492816810052854e-05,8.75544307417947e-06,57,11.4
HERC5,1.0,116.0,0.0011629158079677635,2.032965604619511e-07,2,1.0
HERC6,3.0,78.0,8.130166495959069e-05,4.271186893060372e-06,2,0.5
HERPUD1,0.0,79.0,0.00011426245822867659,-0.0,0,0.0
HERPUD2,2.0,40.0,5.143889499476124e-05,5.242201250724457e-06,0,0.0
HES1,0.0,9.0,4.9571322957849385e-05,-0.0,0,0.0
HES6,0.0,14.0,0.00010731904727118277,-0.0,0,0.0
HESX1,1.0,5.0,5.169101219148381e-05,1.2765692875415038e-06,1,0.5
HEXA,0.0,68.0,7.054961924971806e-05,-0.0,0,0.0
HEXB,0.0,27.0,9.408837213540288e-05,-0.0,0,0.0
HEXD,9.0,35.0,7.373255923125179e-05,2.0932807294387087e-05,22,2.2
HEXIM1,824.0,60.0,8.95385063280884e-05,0.0023367402722474433,8110,9.83030303030303
HEXIM2,3.0,10.0,4.9206452952633825e-05,6.511343085903073e-06,147,36.75
HGH1,1.0,35.0,0.00013448858148767256,1.1121997773594285e-06,2,1.0
HGSNAT,0.0,36.0,5.2748919580553676e-05,-0.0,0,0.0
HHAT,3.0,16.0,5.288602800833953e-05,6.204165811646097e-06,10,2.5
HHEX,0.0,2.0,4.765198387549947e-05,-0.0,0,0.0
HHLA2,0.0,78.0,0.0001296804291695666,-0.0,0,0.0
HIBADH,1.0,14.0,5.326403413634192e-05,1.396520762596397e-06,2,1.0
HIBCH,1.0,27.0,6.01972533330943e-05,7.749780766548073e-07,48,24.0
HIC1,2.0,35.0,5.8638401780117785e-05,1.8126797228627382e-06,0,0.0
HIC2,0.0,9.0,4.996213953161011e-05,-0.0,0,0.0
HIF1A,84.0,82.0,0.00015276099519440472,0.00026267887488627494,1347,15.847058823529412
HIF1AN,8.0,18.0,9.604156448614362e-05,2.981717206065203e-05,360,40.0
HIGD1A,2.0,26.0,5.6139014797252446e-05,5.298374204445862e-06,3,1.0
HIGD2A,0.0,43.0,0.00010250666301198425,-0.0,0,0.0
HIKESHI,2.0,12.0,4.969224551098846e-05,1.729813845496476e-06,4,1.3333333333333333
HILPDA,0.0,122.0,0.00031365929264320084,-0.0,0,0.0
HINT1,2.0,133.0,0.0004038397548410074,5.626224465479917e-06,2,0.6666666666666666
HINT2,3.0,55.0,0.00019355072040350087,7.099300313315526e-06,6,1.5
HINT3,0.0,14.0,5.727656666825582e-05,-0.0,0,0.0
HIP1,2.0,19.0,5.166185664124986e-05,5.4205425763195325e-06,1,0.3333333333333333
HIP1R,16.0,18.0,5.156865931509283e-05,3.646558944246663e-05,877,51.588235294117645
HIPK1,19.0,76.0,0.00011028908239633808,3.869884211684676e-05,333,16.65
HIPK2,7.0,36.0,5.532582941886091e-05,2.098529844388928e-05,496,62.0
HIPK3,15.0,48.0,5.4003503797617906e-05,2.8389155647611352e-05,27,1.6875
HIRIP3,29.0,28.0,5.421110823756005e-05,6.015458426510947e-05,271,9.033333333333333
HIVEP2,0.0,23.0,5.061980866323024e-05,-0.0,0,0.0
HIVEP3,1.0,77.0,0.00011072569218487224,1.6125076483358566e-06,2,1.0
HK1,11.0,42.0,6.426384534398878e-05,2.3493024479702242e-05,10,0.8333333333333334
HK2,117.0,71.0,0.00015103463447507142,0.0002650018696745338,2634,22.322033898305083
HLCS,1.0,14.0,5.975056526849794e-05,5.936995734359787e-07,1,0.5
HLF,1.0,43.0,0.00019166821034640813,1.451956968225281e-06,0,0.0
HLTF,1.0,45.0,8.627290619272232e-05,3.5959533028116403e-07,1,0.5
HLX,0.0,6.0,4.707591312097568e-05,-0.0,0,0.0
HM13,0.0,57.0,9.379972106142307e-05,-0.0,0,0.0
HMBOX1,0.0,24.0,4.852727072190493e-05,-0.0,0,0.0
HMBS,418.0,64.0,5.3718740836056126e-05,0.001490864686100281,7358,17.560859188544153
HMCES,0.0,35.0,6.197245565240857e-05,-0.0,0,0.0
HMG20A,1.0,25.0,0.00016016749332816563,2.6123642340904134e-06,6,3.0
HMG20B,4.0,56.0,9.445705696807993e-05,4.914581434884176e-06,7,1.4
HMGA1,4.0,6.0,4.777656512804437e-05,3.31506727285075e-06,48,9.6
HMGB2,15.0,137.0,0.00018865351939399962,3.787016405519054e-05,160,10.0
HMGB3,29.0,1.0,4.671635858000705e-05,7.279727885288942e-05,537,17.9
HMGN1,0.0,51.0,7.628076405599318e-05,-0.0,0,0.0
HMGN3,0.0,86.0,0.00016033700467198538,-0.0,0,0.0
HMGN4,2.0,39.0,5.6064975954643114e-05,6.771047970877513e-06,30,10.0
HMGN5,159.0,41.0,0.00021585685384817232,0.0002925224886647213,5018,31.3625
HMGXB3,59.0,9.0,5.220506666145021e-05,0.00016743115070222924,2365,39.416666666666664
HMGXB4,12.0,18.0,0.00017256116873018085,2.8023665715966672e-05,38,2.923076923076923
HMMR,6.0,78.0,0.00019415995917684416,5.8184693020337035e-06,230,32.857142857142854
HMOX1,1.0,78.0,0.0011005780582263919,1.305878239767714e-06,0,0.0
HMOX2,1.0,42.0,6.117860119802919e-05,2.4130336067948275e-06,2,1.0
HMSD,1.0,73.0,0.0004422242657426536,1.6428287923708929e-06,1,0.5
HNF1B,0.0,16.0,0.00014085434135922392,-0.0,0,0.0
HNRNPA0,2.0,49.0,0.0001557724660017845,2.766096903838997e-06,2,0.6666666666666666
HNRNPA2B1,188.0,126.0,0.00016784930989693976,0.00041899117151950564,3412,18.052910052910054
HNRNPA3,6.0,89.0,0.00020463351004062355,1.1712230693148455e-05,26,3.7142857142857144
HNRNPAB,4.0,158.0,0.00012745528470575304,9.601791080414024e-06,42,8.4
HNRNPC,3.0,86.0,8.544654332718943e-05,3.5655621422415208e-06,49,12.25
HNRNPD,305.0,129.0,0.00011497463091499947,0.0007546935041894686,6234,20.372549019607842
HNRNPDL,42.0,63.0,0.00010816965604804198,0.00014471545224875338,1071,24.906976744186046
HNRNPF,3.0,73.0,7.580495193583384e-05,6.297029763301205e-06,2704,676.0
HNRNPH2,2.0,39.0,7.760243023493551e-05,1.8493854801377812e-06,6,2.0
HNRNPH3,0.0,61.0,0.00016528292354969415,-0.0,0,0.0
HNRNPLL,0.0,40.0,7.104083299967715e-05,-0.0,0,0.0
HNRNPM,77.0,126.0,0.00018551090004418448,0.00023324547938468107,1184,15.179487179487179
HNRNPR,0.0,22.0,5.1670191402419506e-05,-0.0,0,0.0
HNRNPU,26.0,76.0,8.468612766813095e-05,7.056278589473179e-05,338,12.518518518518519
HNRNPUL1,1.0,31.0,0.00012607172378964417,2.2659301553528722e-06,24,12.0
HNRNPUL2,3.0,40.0,0.000550544668042276,5.401587785050663e-06,1,0.25
HOMER1,11.0,39.0,0.00024554611677666535,2.9164152654509138e-05,27,2.25
HOMER2,0.0,87.0,8.522615646528028e-05,-0.0,0,0.0
HOMEZ,0.0,44.0,0.00015880317070791265,-0.0,0,0.0
HOOK1,1.0,19.0,0.0003206578059717307,2.6423912825342324e-06,0,0.0
HOOK2,1.0,10.0,7.548854955979148e-05,2.415719620718137e-06,431,215.5
HOOK3,1.0,24.0,8.528783297435781e-05,4.3126337170883826e-07,4,2.0
HOPX,1.0,124.0,0.0003104222029798109,1.5825139857642733e-06,1,0.5
HOXB2,160.0,7.0,5.675841941558401e-05,0.00029039178833999325,3349,20.801242236024844
HOXB3,1.0,9.0,4.9177182593245394e-05,5.479028951959083e-07,0,0.0
HOXB4,23.0,18.0,4.8346941761948015e-05,4.9483043806360585e-05,195,8.125
HOXB6,0.0,11.0,7.131990289512999e-05,-0.0,0,0.0
HOXB7,0.0,8.0,5.0561961200729246e-05,-0.0,0,0.0
HOXC4,1.0,3.0,4.961368129405221e-05,8.869924584296581e-07,12,6.0
HP1BP3,1.0,46.0,6.924465039945702e-05,5.662525070990816e-06,27,13.5
HPCAL1,0.0,31.0,5.243018811444725e-05,-0.0,0,0.0
HPDL,0.0,25.0,5.962483974053222e-05,-0.0,0,0.0
HPF1,0.0,22.0,6.789807803790832e-05,-0.0,0,0.0
HPGD,1.0,47.0,7.851385925050853e-05,4.099963938551469e-06,0,0.0
HPGDS,0.0,25.0,6.706310930721347e-05,-0.0,0,0.0
HPRT1,0.0,77.0,0.0001445279971958371,-0.0,0,0.0
HPS1,90.0,16.0,4.9520459383943564e-05,0.00015356709884365965,2497,27.439560439560438
HPS3,1.0,32.0,0.00023334413893419148,6.6086220343533184e-06,2,1.0
