gene,ISCI_core,p_value,q_value
RORC,0.38956025161540986,0.8651348651348651,0.9986496915406868
MMP25,0.38954743623283705,0.8661338661338661,0.9986496915406868
FOXA3,0.3895328722745026,0.8801198801198801,0.9986496915406868
PLBD1,0.38952646378781314,0.8601398601398601,0.9986496915406868
ZG16,0.3895194724709257,0.8411588411588412,0.9986496915406868
PDZK1IP1,0.3895153940868401,0.8871128871128872,0.9986496915406868
ARRDC2,0.38951073297187694,0.8571428571428571,0.9986496915406868
ARF6,0.38951064584941775,0.8661338661338661,0.9986496915406868
AFG2A,0.3894571221298925,0.8571428571428571,0.9986496915406868
SCRG1,0.389456539322258,0.8661338661338661,0.9986496915406868
ZEB2,0.38944196856446084,0.8681318681318682,0.9986496915406868
NUAK1,0.3894408028567347,0.8521478521478522,0.9986496915406868
NCF1,0.38943322558640586,0.8591408591408591,0.9986496915406868
AMDHD1,0.38943089405928955,0.8531468531468531,0.9986496915406868
B4GALNT4,0.38941632138225996,0.8621378621378621,0.9986496915406868
TAGLN3,0.38939883273001064,0.8481518481518482,0.9986496915406868
JUND,0.38939509529425076,0.8871128871128872,0.9986496915406868
ZNF793,0.3893906708213379,0.8541458541458542,0.9986496915406868
NME9,0.389381342506722,0.8561438561438561,0.9986496915406868
CIBAR1,0.3893749290311472,0.8671328671328671,0.9986496915406868
SPIC,0.38936968148488904,0.8721278721278721,0.9986496915406868
MRGPRD,0.3893271128267595,0.8801198801198801,0.9986496915406868
PKP2,0.38932419682459624,0.8621378621378621,0.9986496915406868
UTP14C,0.38929678426886877,0.8661338661338661,0.9986496915406868
HMGB1,0.38929270121748516,0.8611388611388612,0.9986496915406868
GON4L,0.3892921179174385,0.8551448551448552,0.9986496915406868
QRICH2,0.38927928487414726,0.8421578421578422,0.9986496915406868
NKD1,0.38923552950271234,0.8661338661338661,0.9986496915406868
FAM210A,0.38923144516609154,0.8631368631368631,0.9986496915406868
NKX6-1,0.3892104386522279,0.8481518481518482,0.9986496915406868
ATP8A2,0.38920927155719204,0.8581418581418582,0.9986496915406868
ZNF334,0.3892034359770198,0.8581418581418582,0.9986496915406868
RAD54L2,0.38919176429166635,0.8781218781218781,0.9986496915406868
TNFAIP8,0.38919059708462733,0.8471528471528471,0.9986496915406868
GKAP1,0.38918826264954576,0.8551448551448552,0.9986496915406868
ATP5F1C,0.3891789246291591,0.8641358641358642,0.9986496915406868
PHEX,0.3891538264786642,0.8581418581418582,0.9986496915406868
ACTR3B,0.38912113566101875,0.8801198801198801,0.9986496915406868
ELMO1,0.3891112105758962,0.8721278721278721,0.9986496915406868
ASCL5,0.38910595591407965,0.8631368631368631,0.9986496915406868
HGD,0.3890907749826678,0.8581418581418582,0.9986496915406868
RAI2,0.38907968047590824,0.8701298701298701,0.9986496915406868
SYNE3,0.38907617681600437,0.8711288711288712,0.9986496915406868
MAP3K14,0.3890662494369186,0.8801198801198801,0.9986496915406868
CLDN4,0.3890569055584983,0.8541458541458542,0.9986496915406868
TSC22D1,0.38902711895028674,0.8511488511488512,0.9986496915406868
ZNF117,0.3890107635785651,0.8731268731268731,0.9986496915406868
MMP3,0.3889722061885066,0.8711288711288712,0.9986496915406868
FCHO2,0.3889657792136082,0.8981018981018981,0.9986496915406868
ZNF471,0.3889628577911692,0.8771228771228772,0.9986496915406868
ARHGAP24,0.3889575991201874,0.8561438561438561,0.9986496915406868
HLA-DQA2,0.3889184467660018,0.8701298701298701,0.9986496915406868
SYNE1,0.38890851133266435,0.8781218781218781,0.9986496915406868
FBXL14,0.3889038356589641,0.8601398601398601,0.9986496915406868
RBM8A,0.38890266672297186,0.8821178821178821,0.9986496915406868
CAMKK1,0.3888863008811929,0.8721278721278721,0.9986496915406868
GTF2IRD2B,0.38887636380517093,0.8671328671328671,0.9986496915406868
SAA2,0.38887402559582984,0.8681318681318682,0.9986496915406868
GLDC,0.3888453802491464,0.8861138861138861,0.9986496915406868
KLHDC10,0.38882928338837996,0.8461538461538461,0.9986496915406868
CTCF,0.3888138070186845,0.8581418581418582,0.9986496915406868
MAML3,0.38880912906693554,0.8781218781218781,0.9986496915406868
OTX1,0.38880094238050367,0.8631368631368631,0.9986496915406868
SUSD4,0.38878866170438914,0.8441558441558441,0.9986496915406868
BAMBI,0.3887804741559487,0.8521478521478522,0.9986496915406868
HOXD9,0.3887465506381153,0.8731268731268731,0.9986496915406868
STXBP5,0.38874128611330555,0.8661338661338661,0.9986496915406868
PRDM16,0.3887407011573026,0.8741258741258742,0.9986496915406868
HOXD4,0.38873017164820356,0.8691308691308691,0.9986496915406868
OLIG1,0.38872900166753616,0.8761238761238761,0.9986496915406868
C1QB,0.38871905654750166,0.8671328671328671,0.9986496915406868
MLN,0.3887143763149272,0.8671328671328671,0.9986496915406868
DTYMK,0.388713791277931,0.8631368631368631,0.9986496915406868
TRAPPC11,0.3886827817967591,0.8641358641358642,0.9986496915406868
OSBPL1A,0.38865469346794057,0.8601398601398601,0.9986496915406868
HOXD1,0.3886529378125829,0.8601398601398601,0.9986496915406868
KLRD1,0.3886394772611866,0.8801198801198801,0.9986496915406868
ZBTB24,0.38863596565964614,0.8761238761238761,0.9986496915406868
NEUROG1,0.388617821373992,0.8651348651348651,0.9986496915406868
AKAP8,0.3886037730213998,0.8821178821178821,0.9986496915406868
NOS3,0.38859850462730355,0.8611388611388612,0.9986496915406868
ZC3H11A,0.3885938214904012,0.8731268731268731,0.9986496915406868
BOD1L1,0.3885856257291997,0.8451548451548452,0.9986496915406868
DHX38,0.38858445487794874,0.8681318681318682,0.9986496915406868
ETV4,0.38857918596000135,0.8631368631368631,0.9986496915406868
IRGM,0.388544641736476,0.8521478521478522,0.9986496915406868
SCRN1,0.38852180404672987,0.8571428571428571,0.9986496915406868
SLC26A3,0.3885171190605554,0.8801198801198801,0.9986496915406868
CDC37,0.38850423476594126,0.8671328671328671,0.9986496915406868
COL7A1,0.3884901781970958,0.8811188811188811,0.9986496915406868
CDHR5,0.3884802208453521,0.8671328671328671,0.9986496915406868
OTOF,0.38847494909953656,0.8631368631368631,0.9986496915406868
HS3ST3A1,0.38847260605546907,0.8651348651348651,0.9986496915406868
RPL39L,0.3884579613896539,0.8821178821178821,0.9986496915406868
GCNT7,0.38843335586503214,0.8861138861138861,0.9986496915406868
IL13RA1,0.3884310123191495,0.8701298701298701,0.9986496915406868
RGPD8,0.38841929416552984,0.8571428571428571,0.9986496915406868
MMRN1,0.38841109103728466,0.8631368631368631,0.9986496915406868
ZNF57,0.38841050508629404,0.8541458541458542,0.9986496915406868
SPACDR,0.3884093331790089,0.8771228771228772,0.9986496915406868
PLXND1,0.3883993716815511,0.8791208791208791,0.9986496915406868
SOX3,0.38839468374122804,0.8581418581418582,0.9986496915406868
CATSPER2,0.3883853075210651,0.8591408591408591,0.9986496915406868
ULK3,0.3883835494293841,0.8611388611388612,0.9986496915406868
RASD1,0.38836889804635416,0.8571428571428571,0.9986496915406868
NPTXR,0.38836713980610227,0.8531468531468531,0.9986496915406868
CST3,0.388364209370304,0.8781218781218781,0.9986496915406868
NR2F1,0.3883554177975563,0.8771228771228772,0.9986496915406868
OCLM,0.38833900579668196,0.8581418581418582,0.9986496915406868
TMTC2,0.3883325578453578,0.8711288711288712,0.9986496915406868
ZNF563,0.3883296268876055,0.8631368631368631,0.9986496915406868
MTSS2,0.38832259240848094,0.8661338661338661,0.9986496915406868
LOXL1,0.3883096952014512,0.8671328671328671,0.9986496915406868
PPP4R4,0.38830735016267137,0.8701298701298701,0.9986496915406868
CCDC120,0.3883055913649988,0.8831168831168831,0.9986496915406868
BNC1,0.38829445194306206,0.8781218781218781,0.9986496915406868
SYDE2,0.3882768620807082,0.8841158841158842,0.9986496915406868
CD82,0.38827275755016555,0.8761238761238761,0.9986496915406868
RGPD5,0.3882698256895036,0.8871128871128872,0.9986496915406868
ZNF439,0.3882598570320421,0.8611388611388612,0.9986496915406868
TTC38,0.3882535789940061,0.8811188811188811,0.9986496915406868
CXCL10,0.38825223359563155,0.8631368631368631,0.9986496915406868
PANX1,0.3882481285443285,0.8631368631368631,0.9986496915406868
PTPRCAP,0.38824402340621605,0.8811188811188811,0.9986496915406868
NUGGC,0.3882422640347353,0.8741258741258742,0.9986496915406868
TLX2,0.3882276019855799,0.8721278721278721,0.9986496915406868
TUT4,0.38821059262099944,0.8681318681318682,0.9986496915406868
RAX2,0.3882035538272311,0.8711288711288712,0.9986496915406868
CD22,0.3881941683717982,0.8741258741258742,0.9986496915406868
EDA,0.3881525149370997,0.8631368631368631,0.9986496915406868
APBA1,0.3881507547359581,0.8751248751248751,0.9986496915406868
ZNF534,0.38814958125966115,0.8581418581418582,0.9986496915406868
TTLL2,0.38812082887367133,0.8911088911088911,0.9986496915406868
KCNA6,0.3881161342020202,0.8771228771228772,0.9986496915406868
ABLIM3,0.38811261312374745,0.8891108891108891,0.9986496915406868
SOX6,0.388109091981585,0.8601398601398601,0.9986496915406868
JAG1,0.38808268137858676,0.8691308691308691,0.9986496915406868
ZNG1A,0.38808033359546007,0.8781218781218781,0.9986496915406868
DYSF,0.38805098390923437,0.8721278721278721,0.9986496915406868
PAX5,0.3880245653952093,0.8631368631368631,0.9986496915406868
DNMBP,0.38802280403302986,0.8751248751248751,0.9986496915406868
LPCAT2,0.3880204555252491,0.8671328671328671,0.9986496915406868
TFAP2C,0.38801986839386193,0.8771228771228772,0.9986496915406868
RUNX1,0.3879940328535636,0.8931068931068931,0.9986496915406868
SIK1,0.3879934456422054,0.8751248751248751,0.9986496915406868
CPEB1,0.3879858117327958,0.8841158841158842,0.9986496915406868
MAPK11,0.38797171757229354,0.8841158841158842,0.9986496915406868
ADRB2,0.38794411354130953,0.8711288711288712,0.9986496915406868
ACBD4,0.3879388272148783,0.8641358641358642,0.9986496915406868
MS4A6A,0.38792707930697307,0.8701298701298701,0.9986496915406868
CLP1,0.387911218502528,0.8891108891108891,0.9986496915406868
SERHL2,0.3879076937031739,0.8921078921078921,0.9986496915406868
FAAH,0.3878853684862248,0.8751248751248751,0.9986496915406868
PRB3,0.38787244218592215,0.8741258741258742,0.9986496915406868
MSL3,0.38787067944185316,0.8801198801198801,0.9986496915406868
KIFC3,0.3878659787126702,0.8671328671328671,0.9986496915406868
ARMH2,0.38784071034096795,0.8641358641358642,0.9986496915406868
IGFBP3,0.3878295441975811,0.8871128871128872,0.9986496915406868
ZNF419,0.3878195528926635,0.8801198801198801,0.9986496915406868
XRCC3,0.38781896515281256,0.8671328671328671,0.9986496915406868
NKX3-1,0.3878066222044084,0.8791208791208791,0.9986496915406868
BHLHE22,0.38779016371758185,0.8761238761238761,0.9986496915406868
NOD2,0.38774607160080415,0.8681318681318682,0.9986496915406868
ECE2,0.387723139736563,0.8591408591408591,0.9986496915406868
ZNF385B,0.3877002051593933,0.8771228771228772,0.9986496915406868
NRG4,0.38769785274164265,0.8751248751248751,0.9986496915406868
DIABLO,0.387694912179309,0.8891108891108891,0.9986496915406868
CPXCR1,0.3876772678684923,0.8671328671328671,0.9986496915406868
IL1RN,0.3876260902825655,0.8711288711288712,0.9986496915406868
NAV1,0.3876043210060484,0.8771228771228772,0.9986496915406868
LAMA2,0.38760255582240033,0.8721278721278721,0.9986496915406868
RPS21,0.3876019674242781,0.8851148851148851,0.9986496915406868
H2BC11,0.3875743106971977,0.8811188811188811,0.9986496915406868
TCAF1,0.387544295740164,0.8861138861138861,0.9986496915406868
FEZ1,0.38754370716511866,0.8781218781218781,0.9986496915406868
ZNF594,0.387532523899563,0.8561438561438561,0.9986496915406868
EXPH5,0.3875295808276646,0.8671328671328671,0.9986496915406868
EVC2,0.38752722633796005,0.8931068931068931,0.9986496915406868
SPI1,0.3875119214574584,0.8571428571428571,0.9986496915406868
FBXL16,0.38748719563485384,0.8901098901098901,0.9986496915406868
AFG2B,0.3874830743576188,0.8721278721278721,0.9986496915406868
NAE1,0.3874795417644967,0.8741258741258742,0.9986496915406868
PLK4,0.38747129879671005,0.8871128871128872,0.9986496915406868
ZIM3,0.38746246665630324,0.8781218781218781,0.9986496915406868
ESR2,0.38745657833899455,0.8551448551448552,0.9986496915406868
MED8,0.3874230115123201,0.8781218781218781,0.9986496915406868
SPOPL,0.38738649362167804,0.8681318681318682,0.9986496915406868
GLI2,0.3873729449113146,0.8761238761238761,0.9986496915406868
SYP,0.3873670538720534,0.8721278721278721,0.9986496915406868
ESRRG,0.3873617517835145,0.8681318681318682,0.9986496915406868
MPHOSPH6,0.38735350380171885,0.8661338661338661,0.9986496915406868
GABARAPL2,0.38734643382345907,0.8791208791208791,0.9986496915406868
DERL3,0.3873393635871026,0.8651348651348651,0.9986496915406868
NIPAL2,0.3873334715262979,0.8791208791208791,0.9986496915406868
ADM,0.3873028299200736,0.8741258741258742,0.9986496915406868
JCHAIN,0.3872633422395255,0.8741258741258742,0.9986496915406868
SAP30L,0.3872592161963177,0.8731268731268731,0.9986496915406868
TESMIN,0.38724978491024475,0.8801198801198801,0.9986496915406868
SLC9B1,0.38724919543961195,0.8701298701298701,0.9986496915406868
TUBD1,0.3872480164929624,0.8821178821178821,0.9986496915406868
SLC26A11,0.3872385846613322,0.8811188811188811,0.9986496915406868
KNL1,0.38723740565007253,0.8841158841158842,0.9986496915406868
POU3F4,0.3872226674035252,0.8701298701298701,0.9986496915406868
WBP11,0.3871837530410804,0.8911088911088911,0.9986496915406868
NLRP3,0.3871825736958606,0.8851148851148851,0.9986496915406868
E4F1,0.3871637031951723,0.8561438561438561,0.9986496915406868
VCF1,0.3871625237278005,0.8911088911088911,0.9986496915406868
TAF3,0.38716134425324233,0.8891108891108891,0.9986496915406868
SH3BP2,0.38715072865881256,0.8781218781218781,0.9986496915406868
CACNA2D4,0.3871212378415756,0.9050949050949051,0.9986496915406868
NCAM1,0.38708997266883394,0.8811188811188811,0.9986496915406868
CXCR2,0.38707227316251214,0.8611388611388612,0.9986496915406868
MRPL27,0.3870622427237083,0.8721278721278721,0.9986496915406868
S100A14,0.3870563422227375,0.8621378621378621,0.9986496915406868
STX5,0.3870516216924288,0.8791208791208791,0.9986496915406868
THBS1,0.38704218028636295,0.8711288711288712,0.9986496915406868
INSM2,0.3870250665637252,0.8891108891108891,0.9986496915406868
DPP9,0.3870244764083634,0.8751248751248751,0.9986496915406868
NEUROD4,0.38702329609224045,0.8821178821178821,0.9986496915406868
ZNF474,0.38701739440363336,0.8801198801198801,0.9986496915406868
BMPR2,0.3870126729231504,0.8831168831168831,0.9986496915406868
RARS1,0.3870103121397075,0.8781218781218781,0.9986496915406868
PTAFR,0.3870097219393464,0.8831168831168831,0.9986496915406868
SLC22A23,0.38699260534575597,0.8851148851148851,0.9986496915406868
HOXA5,0.3869737163127228,0.8761238761238761,0.9986496915406868
RBBP9,0.3869660421162901,0.8651348651348651,0.9986496915406868
ZNF214,0.38696072903275386,0.8691308691308691,0.9986496915406868
NPAS3,0.3869530543211703,0.8791208791208791,0.9986496915406868
TNNC2,0.3869501024279583,0.8791208791208791,0.9986496915406868
FERD3L,0.3869365231390623,0.8721278721278721,0.9986496915406868
WDFY4,0.38691644766160727,0.8891108891108891,0.9986496915406868
SH3BGRL2,0.38690404706119763,0.8831168831168831,0.9986496915406868
KICS2,0.38686624985155565,0.8801198801198801,0.9986496915406868
TMEM98,0.38686093402658644,0.8781218781218781,0.9986496915406868
TXNDC11,0.38684613522484107,0.9000999000999002,0.9986496915406868
ENPP2,0.3868378970967425,0.8691308691308691,0.9986496915406868
SAMD4A,0.3868308082586046,0.8831168831168831,0.9986496915406868
HOPX,0.3868113126139496,0.8901098901098901,0.9986496915406868
ZNF835,0.38680008695732043,0.8961038961038961,0.9986496915406868
CRYBG3,0.3867427668689803,0.8791208791208791,0.9986496915406868
TFDP3,0.38673803868051054,0.8931068931068931,0.9986496915406868
ZFP28,0.38673685661532853,0.8731268731268731,0.9986496915406868
FRMD8,0.38673626558002777,0.8731268731268731,0.9986496915406868
SPP1,0.38673508350400676,0.8951048951048951,0.9986496915406868
AKAP12,0.386733310376426,0.9000999000999002,0.9986496915406868
UACA,0.38672739983372634,0.8591408591408591,0.9986496915406868
H3C15,0.38670789376086795,0.8871128871128872,0.9986496915406868
SLC6A1,0.38669370628997585,0.8661338661338661,0.9986496915406868
HNRNPC,0.38667715292471627,0.8781218781218781,0.9986496915406868
FOXH1,0.3866458158881347,0.8691308691308691,0.9986496915406868
BARX2,0.38663812866937375,0.8791208791208791,0.9986496915406868
RAB36,0.3866322152161608,0.8701298701298701,0.9986496915406868
MAGEE1,0.38663162386089056,0.8761238761238761,0.9986496915406868
RBM11,0.3866286670574042,0.8831168831168831,0.9986496915406868
NRIP3,0.3866274843233464,0.8981018981018981,0.9986496915406868
CDC42,0.3866144737710942,0.8961038961038961,0.9986496915406868
TUFT1,0.3866056024379221,0.8801198801198801,0.9986496915406868
TPM2,0.38658430957702855,0.8871128871128872,0.9986496915406868
HID1,0.3865760283865235,0.8921078921078921,0.9986496915406868
UFSP1,0.3865624228032638,0.8741258741258742,0.9986496915406868
CCDC142,0.3865446749508733,0.8631368631368631,0.9986496915406868
ZFHX2,0.38654230844741455,0.8851148851148851,0.9986496915406868
TNS4,0.38653225048442985,0.8751248751248751,0.9986496915406868
RND1,0.3865269254685797,0.8861138861138861,0.9986496915406868
TMC5,0.38642986613945923,0.8771228771228772,0.9986496915406868
IMPDH1,0.38641861830914287,0.8821178821178821,0.9986496915406868
TIGD3,0.38641743428891284,0.9010989010989011,0.9986496915406868
DNAJC6,0.3864138821846865,0.8831168831168831,0.9986496915406868
CRIP3,0.38640263342378045,0.8761238761238761,0.9986496915406868
EBF1,0.38640026518013354,0.8841158841158842,0.9986496915406868
PEX5L,0.38637362043853096,0.8941058941058941,0.9986496915406868
TEAD1,0.38635230199901655,0.8921078921078921,0.9986496915406868
GIMAP1-GIMAP5,0.3863463797927214,0.8891108891108891,0.9986496915406868
TPRX1,0.3863286120843869,0.8921078921078921,0.9986496915406868
LGALS2,0.38631143507935006,0.8891108891108891,0.9986496915406868
EN2,0.38626167237358244,0.8881118881118881,0.9986496915406868
LPO,0.38625396985663296,0.8881118881118881,0.9986496915406868
H4C12,0.3862243419280912,0.8811188811188811,0.9986496915406868
DNAI2,0.3862118968424929,0.8961038961038961,0.9986496915406868
NEK6,0.3862053776680279,0.9000999000999002,0.9986496915406868
HLA-DOB,0.38618522610081285,0.8751248751248751,0.9986496915406868
ANXA3,0.3861745567725855,0.8781218781218781,0.9986496915406868
SLC39A9,0.38616625799857807,0.8841158841158842,0.9986496915406868
TBX3,0.38615440198836537,0.8721278721278721,0.9986496915406868
EOLA2,0.38615084504333314,0.8871128871128872,0.9986496915406868
URB1,0.38614135953620693,0.8921078921078921,0.9986496915406868
C1orf162,0.38612713040166885,0.8891108891108891,0.9986496915406868
NBPF11,0.38612179420583614,0.8861138861138861,0.9986496915406868
VNN2,0.38611764372932744,0.8971028971028971,0.9986496915406868
DLX3,0.3861081565907997,0.8821178821178821,0.9986496915406868
ZNF610,0.38609511101402416,0.8761238761238761,0.9986496915406868
NRIP1,0.38609095996380405,0.8901098901098901,0.9986496915406868
TBX6,0.38607672711393026,0.8911088911088911,0.9986496915406868
CYRIA,0.38606961029545234,0.8891108891108891,0.9986496915406868
IL5RA,0.38605478274750665,0.8961038961038961,0.9986496915406868
MYO6,0.38605063082996877,0.8781218781218781,0.9986496915406868
PITX3,0.3860458856719963,0.8811188811188811,0.9986496915406868
TRPM7,0.3860375813648395,0.8711288711288712,0.9986496915406868
EML3,0.38603639500607967,0.8901098901098901,0.9986496915406868
ANKRD6,0.3860091067418322,0.8941058941058941,0.9986496915406868
HCAR1,0.38600198742964426,0.8831168831168831,0.9986496915406868
SALL1,0.3859972410756189,0.8941058941058941,0.9986496915406868
PPDPF,0.38598315402294947,0.9000999000999002,0.9986496915406868
COPS5,0.3859824079669054,0.8771228771228772,0.9986496915406868
SSX2IP,0.3859741009280244,0.8781218781218781,0.9986496915406868
NPR2,0.38597350755442156,0.8691308691308691,0.9986496915406868
LRP5L,0.3859705406590406,0.8821178821178821,0.9986496915406868
NBPF9,0.38596520013240904,0.8991008991008991,0.9986496915406868
GPR89B,0.3859426496126634,0.8841158841158842,0.9986496915406868
FOXR1,0.38593315386855104,0.8781218781218781,0.9986496915406868
HYAL3,0.38591534808877115,0.8911088911088911,0.9986496915406868
GOLGA4,0.38586192088849697,0.9110889110889111,0.9986496915406868
TGS1,0.38584410853349643,0.8981018981018981,0.9986496915406868
TBX18,0.38583460793833196,0.913086913086913,0.9986496915406868
ERV3-1,0.38581560534424947,0.8871128871128872,0.9986496915406868
KIAA1671,0.3857912555346475,0.8921078921078921,0.9986496915406868
RPS16,0.3857348234287026,0.8891108891108891,0.9986496915406868
H3C4,0.385700956237939,0.8681318681318682,0.9986496915406868
SLC35E2A,0.385700362023609,0.8801198801198801,0.9986496915406868
ZFHX4,0.385643903311295,0.8901098901098901,0.9986496915406868
DGCR6L,0.385632537624306,0.8621378621378621,0.9986496915406868
SAA1,0.38562309856534094,0.8771228771228772,0.9986496915406868
SHROOM1,0.3856219096549091,0.8901098901098901,0.9986496915406868
ARHGEF40,0.38561299259298365,0.8911088911088911,0.9986496915406868
YWHAH,0.3856112091311094,0.8761238761238761,0.9986496915406868
ZNF611,0.38560050801340806,0.8921078921078921,0.9986496915406868
RGS6,0.38559991348945366,0.8921078921078921,0.9986496915406868
H2BC15,0.38557613102782234,0.8901098901098901,0.9986496915406868
RBMX2,0.3855713741834232,0.8791208791208791,0.9986496915406868
FCGR3A,0.3855695903365133,0.8781218781218781,0.9986496915406868
ABCC3,0.3855648333307223,0.8581418581418582,0.9986496915406868
ALKBH6,0.38551785159438984,0.9000999000999002,0.9986496915406868
GDPD1,0.38550714529305014,0.906093906093906,0.9986496915406868
PTPN14,0.385464909082141,0.9010989010989011,0.9986496915406868
PLCH2,0.38545895957637083,0.8931068931068931,0.9986496915406868
HSBP1L1,0.3854541998395164,0.8721278721278721,0.9986496915406868
TFEC,0.3854482500031386,0.8791208791208791,0.9986496915406868
FOXN4,0.3854060008819984,0.8851148851148851,0.9986496915406868
ADGRE2,0.3853929077250755,0.8761238761238761,0.9986496915406868
ME1,0.38539112222565586,0.8761238761238761,0.9986496915406868
SIX1,0.3853351681945388,0.8881118881118881,0.9986496915406868
FCRL1,0.3853333821599885,0.9150849150849151,0.9988923507155753
ZNF433,0.38531492550007096,0.8941058941058941,0.9986496915406868
VIL1,0.38531075762246975,0.8921078921078921,0.9986496915406868
SYNC,0.3853048033551938,0.8851148851148851,0.9986496915406868
PIGR,0.38530301703912523,0.8921078921078921,0.9986496915406868
ZSWIM3,0.3853012307064933,0.9000999000999002,0.9986496915406868
SFTPB,0.3852970625326036,0.9080919080919081,0.9986496915406868
ACKR3,0.3852821754610432,0.8851148851148851,0.9986496915406868
SELENOT,0.3852762203102793,0.8921078921078921,0.9986496915406868
TENT5A,0.38525775817288416,0.8901098901098901,0.9986496915406868
ZNF468,0.3852470374100847,0.8931068931068931,0.9986496915406868
ZNF366,0.38524346368988593,0.9080919080919081,0.9986496915406868
H2AC14,0.3852416768049225,0.8901098901098901,0.9986496915406868
ELAPOR2,0.3852208285887589,0.8861138861138861,0.9986496915406868
SIGLEC14,0.3852178500879447,0.8921078921078921,0.9986496915406868
HOXB1,0.3852148715410703,0.8951048951048951,0.9986496915406868
HNRNPU,0.38521308439083596,0.8681318681318682,0.9986496915406868
SIM1,0.38520295689293516,0.8991008991008991,0.9986496915406868
MKRN1,0.38518210448496987,0.8951048951048951,0.9986496915406868
MID2,0.3851606539382238,0.8691308691308691,0.9986496915406868
HNRNPA1L2,0.38516005805559633,0.8801198801198801,0.9986496915406868
CALD1,0.385150523682791,0.9050949050949051,0.9986496915406868
NOS1,0.38513264546136244,0.8881118881118881,0.9986496915406868
ESM1,0.38507542399567823,0.8951048951048951,0.9986496915406868
MDK,0.38504919180621755,0.8911088911088911,0.9986496915406868
ERRFI1,0.385043825690763,0.906093906093906,0.9986496915406868
DOCK6,0.3850432294464798,0.8901098901098901,0.9986496915406868
CREB3L3,0.3850169928696929,0.9020979020979021,0.9986496915406868
NUFIP1,0.38501162585664644,0.8821178821178821,0.9986496915406868
CNBD2,0.3849979094767905,0.9000999000999002,0.9986496915406868
CATSPERB,0.38499612031171027,0.906093906093906,0.9986496915406868
RFPL2,0.3849859813954647,0.8921078921078921,0.9986496915406868
SLC22A5,0.3849788241918677,0.8661338661338661,0.9986496915406868
BNC2,0.3849543684047627,0.8961038961038961,0.9986496915406868
WHRN,0.3849519823079444,0.8761238761238761,0.9986496915406868
PTPRM,0.38494542038916707,0.8811188811188811,0.9986496915406868
HOXA1,0.38493647195756076,0.8921078921078921,0.9986496915406868
TBX20,0.3849006740700612,0.8771228771228772,0.9986496915406868
FUT10,0.3848845628480332,0.8811188811188811,0.9986496915406868
ZNF20,0.3848720309649805,0.9000999000999002,0.9986496915406868
C19orf44,0.38486427272361845,0.8981018981018981,0.9986496915406868
CCDC180,0.3848398023748582,0.8681318681318682,0.9986496915406868
TRNAU1AP,0.3847914493660282,0.8831168831168831,0.9986496915406868
SDR42E1,0.3847651784398024,0.8911088911088911,0.9986496915406868
ZNF385C,0.3847000827346429,0.8961038961038961,0.9986496915406868
TMEM191B,0.38469590152364724,0.8961038961038961,0.9986496915406868
CENATAC,0.384695304200371,0.8941058941058941,0.9986496915406868
PRH1,0.3846857467756686,0.8791208791208791,0.9986496915406868
NKX6-2,0.38466065627605694,0.8841158841158842,0.9986496915406868
GPN1,0.3846487072685745,0.8871128871128872,0.9986496915406868
ZNF429,0.3846427324864287,0.8881118881118881,0.9986496915406868
CFAP126,0.38458656045906725,0.8811188811188811,0.9986496915406868
ZNF497,0.3845728137406937,0.8851148851148851,0.9986496915406868
ZNF695,0.38456803204306134,0.9010989010989011,0.9986496915406868
MYEF2,0.38454531735526637,0.9080919080919081,0.9986496915406868
MYF6,0.38452439355798607,0.8951048951048951,0.9986496915406868
DRGX,0.3845214042581952,0.9040959040959041,0.9986496915406868
CYBRD1,0.3845208063926596,0.8971028971028971,0.9986496915406868
CHD1L,0.38451482763504735,0.8871128871128872,0.9986496915406868
KLHDC8B,0.3845136318612136,0.903096903096903,0.9986496915406868
MUCL1,0.3844956943611591,0.903096903096903,0.9986496915406868
GAK,0.3844783531867398,0.9000999000999002,0.9986496915406868
ADTRP,0.38447117707077183,0.8931068931068931,0.9986496915406868
ZSCAN20,0.3844681869433876,0.8891108891108891,0.9986496915406868
ALAS2,0.38446758891232946,0.8901098901098901,0.9986496915406868
MYF5,0.384455029830322,0.8871128871128872,0.9986496915406868
KLRG1,0.3844514413704615,0.8791208791208791,0.9986496915406868
FBP1,0.38444964711540996,0.8911088911088911,0.9986496915406868
CD160,0.3844406755889246,0.9110889110889111,0.9986496915406868
TSSK6,0.3844119638899385,0.903096903096903,0.9986496915406868
ZNF385D,0.38436769161593093,0.8831168831168831,0.9986496915406868
ADAM28,0.3843670932721134,0.8891108891108891,0.9986496915406868
FARP1,0.3843228106591168,0.9040959040959041,0.9986496915406868
MIS18A,0.3843126361848403,0.8901098901098901,0.9986496915406868
KCNMA1,0.3842839053490724,0.8871128871128872,0.9986496915406868
MLANA,0.3842797150765669,0.9040959040959041,0.9986496915406868
ZNF442,0.38427432744906426,0.8921078921078921,0.9986496915406868
MARCKS,0.3842629530726415,0.9050949050949051,0.9986496915406868
MTRNR2L1,0.38425457152226705,0.9000999000999002,0.9986496915406868
CCDC144A,0.3842509793173148,0.8971028971028971,0.9986496915406868
KLRK1,0.3842366098258205,0.8881118881118881,0.9986496915406868
CNOT7,0.3842306222204804,0.913086913086913,0.9986496915406868
KLHL31,0.3842300234496825,0.8961038961038961,0.9986496915406868
PHACTR1,0.3842204428631017,0.8971028971028971,0.9986496915406868
