gene,effect_reach,repeatability,precision__activation_tcr,precision__th1_effector,precision__th2,precision__exhaustion_like,precision__memory_stem_like,precision__cd4_ctl_cytotoxic,precision__treg,known_regulator,clinical_controller,ISCI_primary_rank,ISCI_orthogonal,reach_pct,repeatability_conditional_pct,precision_activation_tcr_conditional_pct,precision_th1_effector_conditional_pct,precision_th2_conditional_pct,precision_exhaustion_like_conditional_pct,precision_memory_stem_like_conditional_pct,precision_cd4_ctl_cytotoxic_conditional_pct,precision_treg_conditional_pct,th2_evidence,th1_evidence,repeatability_evidence,profile_archetype,pareto_front,profile_version,profile_is_scalar,git_sha,data_sha256,axes_sha256,timestamp,command,method_version
ADPRM,158.0,0.8039192798642146,0.9864485467448597,4.207299849350728,3.754237015405798,2.1451289381117413,2.208903006383544,1.3919956077359297,1.68005459528337,False,False,498.0,0.5636904761904762,0.30663430420711973,0.8090614886731392,0.27993527508090615,0.8414239482200647,0.7669902912621359,0.767799352750809,0.7419093851132686,0.3551779935275081,0.6731391585760518,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,precise_repeatable_low_reach,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
AEBP2,192.33333333333334,0.8086289263240196,1.6223873551619186,5.245897953188315,2.9686576450721796,2.5446640367471964,3.9480785535524645,1.799532682159902,1.3117892060782268,False,False,137.0,0.7557539682539682,0.38915857605177995,0.8284789644012945,0.6456310679611651,0.9352750809061489,0.5914239482200647,0.8592233009708737,0.9813915857605178,0.5169902912621359,0.46682847896440127,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,repeatable_low_precision,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
AFG3L2,106.0,0.48910163338379337,1.0175168785128448,1.3271990442032011,1.6543950845859456,0.8318357431703708,1.6892660979299912,1.1039328436063622,1.4691297718443217,False,False,1170.0,0.1894841269841269,0.1063915857605178,0.17071197411003236,0.34061488673139156,0.21601941747572814,0.3179611650485437,0.23786407766990292,0.6407766990291263,0.28883495145631066,0.622168284789644,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
AHR,2129.6666666666665,0.824972166334005,2.3124987228561507,2.8884344211854436,3.80010556773697,3.5269289458551847,4.3868006904059085,1.7751299036113528,1.8724236644689667,False,False,316.0,0.6490079365079364,0.970873786407767,0.8454692556634305,0.7402912621359223,0.35760517799352753,0.56957928802589,0.8495145631067961,0.8179611650485437,0.3713592233009709,0.5800970873786407,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,repeatable_broad_mover,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
AIFM1,364.6666666666667,0.6396923308731087,1.4386550574810562,2.7626618664423734,1.5103545593931262,1.7356777000632115,1.650885021196551,1.4556625605380795,1.7163594510368607,False,False,1140.0,0.2212301587301587,0.6161003236245954,0.26375404530744334,0.5032362459546925,0.4449838187702265,0.12055016181229773,0.5752427184466019,0.4336569579288026,0.31148867313915857,0.6116504854368932,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
AIP,218.66666666666666,0.7302569664520583,1.2627172629624543,0.9712592323896878,2.284596871499045,2.4599845038154844,3.6984649720419362,1.5524520580475816,0.7908008758139508,False,False,492.0,0.5660714285714286,0.4320388349514563,0.48381877022653724,0.42880258899676377,0.05016181229773463,0.41423948220064727,0.8284789644012945,0.9619741100323624,0.39967637540453077,0.17071197411003236,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
AIRIM,101.33333333333333,0.6753333972015954,2.703043424390548,0.9531680963151165,0.9848909032034735,2.3253603290000906,1.4110317821985587,0.6934997625172657,2.056182331847194,False,False,1084.0,0.2821428571428571,0.08090614886731391,0.37540453074433655,0.9951456310679612,0.1529126213592233,0.15857605177993528,0.8867313915857605,0.5137540453074434,0.15372168284789645,0.8640776699029126,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
AK3,198.33333333333334,0.220686556107167,1.0997074445802995,3.3201762804908523,3.206657818979219,0.7730748761370907,1.095516414869383,2.312635976313863,2.960608880478256,False,False,1167.0,0.1930555555555555,0.3964401294498382,0.06472491909385113,0.31472491909385114,0.6440129449838188,0.6326860841423948,0.1529126213592233,0.2564724919093851,0.6909385113268608,0.9635922330097088,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
AKR1C1,674.3333333333334,0.6082879959068828,2.0253090275130075,2.1758542365777895,2.5578951753908803,3.178291639555811,3.626789260201498,1.6351767863149484,2.7107890624119313,False,False,906.0,0.3871031746031746,0.8066343042071198,0.20550161812297735,0.7022653721682848,0.22249190938511326,0.35841423948220064,0.8551779935275081,0.8220064724919094,0.35275080906148865,0.8050161812297735,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,high_reach_mover,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
ALDH18A1,103.33333333333333,0.8376469998106891,0.566013053890314,0.3943328565445374,0.630303764139337,0.6532156525347329,0.6081828046420956,1.7521979456025278,0.9646337921456745,False,False,624.0,0.5103174603174603,0.09101941747572816,0.9466019417475728,0.15453074433656958,0.0970873786407767,0.10922330097087378,0.16666666666666666,0.15857605177993528,0.5606796116504854,0.3616504854368932,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,repeatable_low_precision,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
ALG1,178.0,0.7195601001542042,1.719011046345272,2.4463703951058045,1.9502998963190317,2.515442759449369,1.287073731506843,1.1867418555763807,3.328189878806805,False,False,519.0,0.555952380952381,0.35841423948220064,0.459546925566343,0.7055016181229773,0.441747572815534,0.33818770226537215,0.8632686084142395,0.3648867313915858,0.26375404530744334,0.9838187702265372,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
ALG6,245.0,0.722646765366849,0.32906744110447567,0.6702255261771825,1.2841328988097829,0.9541952140584997,1.1105993889744006,1.3903225666823857,0.8205603924297149,False,False,1111.0,0.2541666666666666,0.47896440129449835,0.45550161812297735,0.029935275080906147,0.02912621359223301,0.10032362459546926,0.22330097087378642,0.2297734627831715,0.3122977346278317,0.17475728155339806,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
ALG8,479.6666666666667,0.6444296140504479,1.867978110073017,2.8084220510359277,2.045761207775908,1.4663844463639624,1.374070366670326,1.5630786171749833,0.40912269189065925,False,False,742.0,0.4613095238095238,0.7168284789644013,0.2686084142394822,0.6666666666666666,0.4215210355987055,0.2645631067961165,0.44093851132686085,0.284789644012945,0.33737864077669905,0.010517799352750809,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
ALKBH2,189.66666666666666,0.16317124664826224,0.9386389490456645,2.275837996926093,3.013779564770438,1.2512527584079496,0.9898000890403885,1.1983422624876914,0.7572093883750074,False,False,1225.0,0.1125,0.38349514563106796,0.049352750809061485,0.23058252427184467,0.37459546925566345,0.6027508090614887,0.39967637540453077,0.1966019417475728,0.2605177993527508,0.1715210355987055,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
AMBRA1,210.0,0.8317535290257879,1.04653638054076,1.499226575166933,0.9074424555715934,2.2697604191646445,2.8498148781170247,2.296665792969134,1.9906706578339772,False,False,278.0,0.6634920634920635,0.4186893203883495,0.9093851132686084,0.28317152103559873,0.1634304207119741,0.05501618122977346,0.7831715210355987,0.883495145631068,0.6763754045307443,0.7524271844660194,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,repeatable_low_precision,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
AMD1,212.66666666666666,0.7253273627072929,2.0669257742963985,2.541433420883316,2.476550411565333,1.6836318014070566,1.4633837431813763,3.0208817091855766,0.6638315686778965,False,False,779.0,0.4476190476190476,0.42637540453074435,0.47006472491909385,0.8147249190938511,0.4522653721682848,0.4571197411003236,0.6019417475728155,0.42637540453074435,0.8567961165048543,0.12864077669902912,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
AMER1,93.0,0.6883911087250668,0.4106258065901856,1.5421021943170221,2.077752090908728,1.3707696546492938,0.8137915511010831,1.2985300925111725,1.2335569960681723,False,False,983.0,0.3464285714285714,0.04449838187702265,0.40048543689320387,0.11731391585760517,0.2896440129449838,0.4935275080906149,0.5412621359223301,0.24029126213592233,0.3737864077669903,0.5048543689320388,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
ANKAR,145.0,0.09646164805685685,1.6875884559780505,2.4208608002895664,2.4588646775038536,3.7725093420324165,1.1534818660565032,2.1366752179931656,1.7425544376280178,False,False,1169.0,0.1896825396825396,0.2690129449838188,0.04854368932038835,0.709546925566343,0.46763754045307443,0.5064724919093851,0.9894822006472492,0.3244336569579288,0.6666666666666666,0.7160194174757282,SUPPORTED_EXPLORATORY,DIRECTIONAL_UNCERTAIN,DIRECTIONAL_UNCERTAIN,unresolved,False,controllability_profile_v2,False,013a19dae16e24bafd4016e61a750c6b9df81a32,"{""outputs/decomposition_v2/marson_condition_features.parquet"": ""97294892d769aa6a1387f6c19422f307ca1a8e05b61ed1e236f18391ed4e0108"", ""outputs/decomposition_v2/t4_condition_transport_v2.json"": ""bc2839a5267f3c006c180cb5afa75daa19b5cb87d0c0575df2dbad6b9d7c7bc3"", ""results/final/isci_final_ranking.csv"": ""6f9fe281757d9cd7ab3ed33811b680e1f2b59b6a2f490967362e253350115d72""}",1bbcf56e4c749460f5d6e07648b341bcd28500c059c685bee1a418befeb063b7,2026-07-12T13:00:36.275985-03:00,python scripts/build_controllability_profile_v2.py,controllability_profile_v2
